age,income,loan_amount,interest_rate,term_months,dti,delinquencies,credit_history_years,home_ownership,purpose,employment_length,default
61,63233.25,1982.34,18.36,60,19.56,0,2.7,RENT,major_purchase,3-5,0
25,103976.96,13949.81,11.18,36,35.48,1,9.2,OWN,debt_consolidation,3-5,0
36,59648.04,3929.23,16.98,36,15.69,0,10.2,RENT,major_purchase,3-5,0
53,46136.26,17213.62,5.0,36,25.2,1,1.6,MORTGAGE,credit_card,0-1,0
27,56524.75,28135.44,13.03,36,14.77,0,13.9,RENT,debt_consolidation,10+,0
53,61843.54,11207.32,9.75,36,47.19,0,3.1,MORTGAGE,home_improvement,1-3,0
56,56976.63,16018.02,14.29,60,45.09,1,3.4,RENT,major_purchase,1-3,0
53,59372.91,21051.89,13.27,36,20.9,1,8.8,MORTGAGE,debt_consolidation,5-10,0
35,31131.06,1000.0,13.46,60,27.2,0,10.1,RENT,major_purchase,3-5,0
21,40747.39,10823.12,7.76,60,22.05,2,11.1,MORTGAGE,credit_card,10+,0
64,57013.3,17916.13,11.77,36,18.51,0,10.2,MORTGAGE,home_improvement,3-5,0
37,56694.64,1000.0,11.28,60,23.2,0,5.9,RENT,small_business,1-3,0
60,48676.21,7185.53,13.98,36,21.59,0,8.4,MORTGAGE,home_improvement,10+,0
30,56459.73,23806.86,15.96,36,6.79,0,6.7,RENT,credit_card,3-5,0
28,61220.3,23023.98,12.6,36,24.63,0,8.7,OWN,debt_consolidation,5-10,0
59,77788.27,17994.55,6.9,36,21.58,1,8.3,RENT,credit_card,0-1,0
67,58015.77,22057.58,12.43,36,25.12,0,6.0,MORTGAGE,small_business,1-3,1
63,67982.06,16720.83,22.44,36,21.22,0,6.6,RENT,other,10+,0
57,49167.99,19443.16,18.58,60,18.4,0,0.6,MORTGAGE,major_purchase,10+,1
33,71441.91,12474.77,5.0,36,30.75,0,11.3,MORTGAGE,major_purchase,10+,0
65,67514.61,15926.5,12.25,60,27.33,0,9.2,RENT,home_improvement,5-10,0
53,77316.34,9941.04,15.73,36,35.96,0,0.5,RENT,major_purchase,3-5,1
29,74269.21,25107.87,11.27,36,26.95,0,11.2,RENT,debt_consolidation,3-5,0
27,71774.71,27172.48,10.16,36,20.02,0,7.8,RENT,credit_card,0-1,0
63,58031.65,26039.3,10.93,36,28.17,1,4.3,MORTGAGE,credit_card,5-10,0
34,64898.78,11735.13,14.21,36,2.19,0,3.9,RENT,credit_card,5-10,0
58,81270.18,7369.81,7.41,60,43.04,0,5.2,MORTGAGE,credit_card,5-10,0
27,46958.51,25215.79,16.75,36,24.74,0,4.3,MORTGAGE,other,3-5,0
34,47431.84,19351.26,11.78,36,43.84,1,4.8,RENT,small_business,1-3,0
34,63628.63,17628.67,8.26,60,13.31,1,14.8,MORTGAGE,small_business,5-10,0
34,68305.59,9930.94,16.5,60,10.82,1,9.5,MORTGAGE,small_business,10+,0
54,43517.87,18405.31,5.82,60,25.66,0,16.1,MORTGAGE,major_purchase,3-5,0
65,58504.75,6317.78,9.78,36,25.63,0,8.9,RENT,home_improvement,0-1,0
65,58120.02,20072.5,9.71,60,25.38,0,10.3,MORTGAGE,debt_consolidation,10+,0
57,15694.4,26031.09,20.58,36,23.86,0,4.5,MORTGAGE,small_business,5-10,1
30,55608.12,28048.36,9.26,60,15.72,0,7.3,MORTGAGE,debt_consolidation,5-10,0
68,56853.64,20668.19,5.0,36,7.15,1,7.7,MORTGAGE,major_purchase,10+,0
47,56794.14,3943.83,9.67,36,24.83,0,10.5,MORTGAGE,debt_consolidation,5-10,1
47,88318.29,16578.64,13.82,60,9.17,0,7.8,MORTGAGE,credit_card,3-5,1
55,35684.03,32117.45,15.14,60,8.23,0,9.4,RENT,debt_consolidation,5-10,0
58,43507.55,8051.11,21.11,60,18.19,1,9.3,MORTGAGE,home_improvement,3-5,0
67,15000.0,14526.55,17.63,36,26.31,0,6.8,RENT,small_business,1-3,1
49,50381.67,26308.19,12.75,60,41.88,0,6.4,MORTGAGE,debt_consolidation,1-3,0
50,52087.13,19937.07,8.43,36,31.79,0,5.3,RENT,debt_consolidation,5-10,0
57,49800.46,34841.25,18.5,36,36.33,0,12.3,MORTGAGE,other,1-3,0
33,82153.55,9137.04,10.53,36,28.54,0,6.8,MORTGAGE,debt_consolidation,10+,0
36,77212.35,7081.95,9.37,36,25.67,2,9.3,MORTGAGE,major_purchase,3-5,0
51,61557.13,24793.0,10.33,36,47.06,0,7.4,RENT,major_purchase,5-10,0
24,52587.74,5432.97,6.99,60,8.77,1,12.3,MORTGAGE,major_purchase,0-1,1
36,80523.79,13425.86,10.14,36,17.87,0,0.5,RENT,debt_consolidation,3-5,1
56,59604.84,14474.83,11.07,60,18.65,0,9.2,RENT,major_purchase,3-5,0
68,43634.6,23287.92,14.92,60,30.94,0,3.0,OWN,other,5-10,0
46,25675.03,19914.14,10.45,36,12.21,0,9.6,OTHER,credit_card,0-1,0
40,51173.71,18656.52,6.93,60,29.63,0,7.4,OTHER,home_improvement,3-5,0
42,75092.87,11780.55,5.58,36,27.8,0,2.1,MORTGAGE,debt_consolidation,10+,0
54,105530.77,24720.03,12.84,60,30.13,0,9.4,MORTGAGE,other,5-10,0
47,61232.21,47206.59,12.29,36,29.95,0,8.9,RENT,debt_consolidation,5-10,0
22,44692.89,20530.26,9.78,36,37.38,0,7.1,RENT,debt_consolidation,5-10,0
47,36300.7,15797.38,10.13,36,21.51,1,7.6,MORTGAGE,debt_consolidation,5-10,0
40,71039.1,4617.1,13.55,60,27.3,2,8.6,MORTGAGE,other,3-5,0
55,24707.68,9900.15,17.56,36,14.63,0,12.7,MORTGAGE,credit_card,3-5,0
63,71006.9,13290.32,8.88,60,12.35,0,6.7,RENT,debt_consolidation,0-1,0
68,76354.23,10723.2,12.36,36,39.65,0,12.1,RENT,debt_consolidation,1-3,0
50,68725.59,14871.38,15.83,60,13.88,0,7.9,RENT,small_business,3-5,0
38,55606.77,29224.13,8.9,36,28.41,0,13.2,MORTGAGE,debt_consolidation,10+,0
42,71298.81,24977.34,11.94,36,27.31,1,7.1,RENT,home_improvement,3-5,0
29,63418.77,13729.34,11.85,36,33.75,0,5.3,OWN,home_improvement,3-5,1
66,44437.52,5333.76,6.75,36,5.42,1,3.6,MORTGAGE,major_purchase,5-10,0
62,97008.25,25698.94,12.67,60,30.91,1,7.9,RENT,home_improvement,3-5,0
62,52966.41,14607.57,12.13,60,21.42,1,4.8,RENT,small_business,1-3,1
37,75515.05,1188.0,14.22,36,16.0,0,13.6,MORTGAGE,debt_consolidation,0-1,0
36,15000.0,20699.44,7.25,36,19.49,0,4.5,RENT,credit_card,5-10,1
62,85529.42,23205.49,12.04,36,32.37,1,5.2,MORTGAGE,debt_consolidation,3-5,0
47,89375.27,1000.0,17.53,60,29.31,0,10.3,OTHER,credit_card,3-5,0
55,60596.68,8403.56,20.31,60,20.72,0,12.7,RENT,credit_card,5-10,0
45,71175.42,14116.37,17.12,60,10.61,0,10.9,RENT,credit_card,3-5,0
42,71170.3,20876.09,7.29,60,11.31,0,12.2,MORTGAGE,other,1-3,1
51,47144.33,10874.03,13.8,36,29.53,1,7.7,MORTGAGE,other,3-5,0
60,70942.45,8342.86,10.07,36,9.22,0,7.7,OTHER,debt_consolidation,1-3,0
37,43827.39,20817.35,13.14,60,20.82,0,16.0,RENT,home_improvement,1-3,1
60,47824.86,11253.42,8.91,36,48.81,0,14.8,MORTGAGE,home_improvement,3-5,0
32,82538.86,19336.44,5.15,36,26.6,0,10.9,OWN,other,0-1,0
40,79493.15,6107.87,10.62,36,29.42,0,12.4,RENT,debt_consolidation,5-10,0
65,45872.49,4181.34,14.89,60,11.39,0,11.4,OWN,home_improvement,0-1,0
67,45328.47,21042.15,13.15,60,9.73,0,3.2,OWN,credit_card,1-3,0
66,47088.07,17020.16,13.61,60,29.96,0,7.8,RENT,debt_consolidation,3-5,0
36,74652.79,22379.65,12.87,36,19.18,0,14.0,RENT,home_improvement,5-10,0
62,40000.3,10739.26,13.62,36,33.74,1,10.9,RENT,debt_consolidation,1-3,0
66,67134.25,8639.16,14.12,36,23.43,1,7.7,MORTGAGE,debt_consolidation,5-10,0
68,74936.94,25885.75,10.9,60,57.56,0,14.0,RENT,major_purchase,3-5,0
22,58235.09,2816.33,12.33,36,17.28,1,9.5,RENT,debt_consolidation,1-3,0
57,80201.27,25011.69,18.97,60,25.89,1,11.0,RENT,debt_consolidation,0-1,0
69,53913.8,25564.04,12.57,36,14.06,0,9.5,MORTGAGE,credit_card,10+,0
58,55722.89,21880.72,12.17,60,33.32,0,10.2,OTHER,home_improvement,3-5,1
32,40455.08,9497.54,12.41,60,27.41,0,10.5,RENT,home_improvement,3-5,0
58,80343.55,8467.81,11.13,36,13.39,0,13.2,OTHER,other,1-3,0
26,44669.59,13319.55,10.26,60,19.83,0,13.7,MORTGAGE,credit_card,3-5,0
44,66995.44,4639.68,12.83,36,36.72,1,6.2,MORTGAGE,debt_consolidation,1-3,0
51,58573.68,7306.45,9.98,60,35.52,0,9.4,OWN,debt_consolidation,1-3,0
43,38944.34,20157.87,11.42,60,8.86,0,13.1,OWN,credit_card,5-10,0
55,47817.94,20194.79,8.84,36,18.34,0,7.5,MORTGAGE,credit_card,10+,0
32,87657.44,6603.4,12.43,36,41.21,0,2.8,MORTGAGE,other,1-3,0
50,64033.15,20408.98,14.34,60,21.33,0,4.4,MORTGAGE,credit_card,1-3,0
52,39816.99,18634.43,11.15,60,24.83,0,4.6,MORTGAGE,credit_card,1-3,1
52,66106.57,27079.09,5.0,60,33.27,0,6.2,OWN,small_business,10+,0
35,57077.72,19553.09,14.36,60,9.68,0,5.0,MORTGAGE,major_purchase,3-5,0
35,129080.93,23468.65,12.48,36,13.6,0,12.1,OWN,home_improvement,1-3,0
33,65702.48,18816.62,8.03,36,19.76,1,6.9,MORTGAGE,credit_card,5-10,0
43,52387.5,22839.43,15.09,36,35.05,0,13.0,MORTGAGE,debt_consolidation,3-5,0
49,88400.56,4703.06,6.41,36,33.2,0,3.5,MORTGAGE,credit_card,0-1,0
38,23179.28,14026.04,16.18,36,30.2,1,6.6,RENT,debt_consolidation,10+,1
41,61886.4,14688.14,11.77,60,21.61,0,8.4,MORTGAGE,credit_card,0-1,0
35,99888.57,13050.0,5.0,36,34.3,0,11.2,RENT,small_business,3-5,0
31,57676.01,18551.09,12.71,36,21.47,0,12.6,RENT,credit_card,5-10,1
53,25333.98,20075.04,10.38,60,28.78,1,5.8,RENT,debt_consolidation,3-5,0
60,52081.64,18138.06,9.77,60,32.12,0,12.0,RENT,debt_consolidation,0-1,0
35,89090.36,13584.45,9.05,60,39.97,0,1.3,OWN,small_business,3-5,1
63,67521.39,9114.16,11.49,36,22.44,1,11.5,RENT,debt_consolidation,5-10,0
48,43222.88,23777.49,10.06,60,19.37,0,2.6,RENT,credit_card,10+,0
29,46295.14,17797.86,5.0,36,35.95,0,9.8,RENT,major_purchase,1-3,0
38,48805.99,6851.09,17.09,36,36.72,1,12.5,RENT,debt_consolidation,0-1,1
21,67223.96,13450.5,11.02,60,17.57,0,11.5,OTHER,major_purchase,10+,0
22,86763.92,1053.6,9.07,36,11.95,0,1.4,OWN,debt_consolidation,5-10,0
37,81048.46,15282.96,7.49,60,35.19,0,6.2,RENT,major_purchase,3-5,0
43,69120.24,13412.96,15.08,36,6.58,0,10.9,MORTGAGE,debt_consolidation,5-10,0
60,33367.1,10404.26,6.81,36,6.07,2,10.8,MORTGAGE,debt_consolidation,1-3,0
27,33441.35,27676.8,12.54,36,20.32,0,9.1,OWN,debt_consolidation,10+,0
62,70665.04,5750.77,9.67,36,23.02,1,0.5,RENT,small_business,5-10,0
32,33090.58,20651.14,9.9,36,11.4,0,12.8,MORTGAGE,credit_card,10+,0
27,55488.66,32493.67,7.59,36,24.22,0,13.5,RENT,small_business,3-5,1
55,66083.01,23618.14,9.52,36,24.66,0,8.7,RENT,credit_card,5-10,0
58,37248.12,14747.69,12.04,60,17.2,0,8.9,OTHER,major_purchase,1-3,0
50,39514.75,5927.45,12.94,36,42.33,0,10.0,OWN,credit_card,1-3,0
26,58117.58,4103.5,8.86,60,26.3,0,13.8,RENT,credit_card,1-3,0
26,70073.01,11707.59,11.64,36,33.28,0,9.0,RENT,home_improvement,10+,0
40,81230.38,9503.99,15.55,36,7.44,0,7.2,MORTGAGE,debt_consolidation,5-10,1
43,72141.07,9243.62,5.35,36,7.35,0,9.5,RENT,other,3-5,1
69,61473.13,12389.49,11.97,60,26.6,0,8.0,RENT,other,1-3,0
35,45076.1,14182.02,8.2,60,40.55,0,8.0,RENT,debt_consolidation,3-5,0
30,38581.86,18881.7,7.79,36,11.9,2,0.9,RENT,other,3-5,0
67,49782.46,5097.63,13.04,60,23.43,0,10.1,OWN,debt_consolidation,3-5,0
28,68198.71,9542.05,9.82,36,9.65,1,12.7,RENT,home_improvement,5-10,0
22,66732.47,13722.62,7.13,36,14.81,1,12.1,OWN,small_business,1-3,0
41,18001.96,13436.12,17.3,36,23.93,0,11.8,RENT,debt_consolidation,3-5,0
40,44286.46,29691.39,15.68,36,17.07,0,7.8,OTHER,debt_consolidation,1-3,0
51,84090.15,16857.97,5.0,36,8.94,0,8.6,MORTGAGE,major_purchase,1-3,0
64,61584.3,2091.28,6.1,36,8.72,1,12.8,RENT,credit_card,1-3,0
66,31659.82,18345.45,14.37,36,3.14,0,11.5,RENT,credit_card,5-10,1
35,107116.42,19365.31,10.86,36,26.77,0,13.9,MORTGAGE,major_purchase,0-1,1
69,59421.17,13998.98,18.0,36,27.98,2,5.3,MORTGAGE,debt_consolidation,1-3,0
52,67686.68,5292.83,14.47,60,27.93,0,5.3,RENT,debt_consolidation,3-5,0
24,67990.5,29064.44,13.2,60,12.91,0,6.7,RENT,other,3-5,0
66,52648.09,6440.93,7.91,36,32.06,0,4.2,OWN,home_improvement,5-10,1
27,45448.53,20286.18,13.97,36,29.07,1,2.7,RENT,home_improvement,5-10,0
49,102433.5,16600.4,6.9,36,22.07,1,9.9,RENT,debt_consolidation,5-10,0
59,80064.12,19806.48,17.22,60,20.43,2,9.6,RENT,other,1-3,0
33,76438.74,28654.86,13.69,36,15.51,1,9.0,MORTGAGE,debt_consolidation,0-1,1
34,71525.78,19493.11,8.7,36,23.92,0,9.4,RENT,debt_consolidation,1-3,0
44,39933.65,10530.69,15.22,60,38.17,0,2.1,RENT,debt_consolidation,3-5,0
64,85550.6,23847.94,20.97,36,33.38,0,6.1,RENT,major_purchase,0-1,0
31,43137.35,9951.2,11.13,36,19.44,0,6.8,MORTGAGE,debt_consolidation,5-10,0
53,65665.74,16308.46,14.2,60,27.39,0,8.2,OWN,debt_consolidation,10+,1
43,27212.2,4655.33,10.27,60,10.99,0,2.2,MORTGAGE,credit_card,5-10,0
26,19182.82,6733.75,12.34,36,29.3,0,4.3,MORTGAGE,home_improvement,3-5,0
55,66365.82,15411.09,5.97,36,13.69,0,6.3,OWN,debt_consolidation,5-10,0
61,43818.01,17944.69,12.0,36,28.9,0,12.2,OWN,home_improvement,1-3,0
49,20216.65,1380.88,12.17,36,51.69,1,9.0,MORTGAGE,credit_card,10+,0
29,70812.19,18978.3,19.2,36,16.3,2,12.1,MORTGAGE,debt_consolidation,1-3,0
28,102401.62,8444.57,5.0,36,51.23,0,7.5,RENT,debt_consolidation,5-10,0
41,87791.21,25237.5,10.88,60,26.91,0,8.0,MORTGAGE,other,0-1,0
45,54853.64,12184.28,17.15,60,14.5,1,10.0,RENT,home_improvement,5-10,0
48,60176.91,6011.02,11.03,60,14.05,1,7.3,RENT,debt_consolidation,1-3,0
32,77754.13,15606.44,11.31,60,45.65,0,5.5,RENT,credit_card,0-1,0
45,82442.56,7670.12,8.67,36,26.93,0,2.0,MORTGAGE,debt_consolidation,3-5,0
35,53129.29,25151.56,8.27,36,16.34,1,5.6,MORTGAGE,credit_card,0-1,0
54,60683.55,15004.24,5.0,36,19.97,1,11.3,MORTGAGE,home_improvement,1-3,0
60,66012.3,13786.59,9.48,36,26.31,0,13.0,MORTGAGE,debt_consolidation,10+,0
52,71077.53,19734.41,8.04,36,21.91,1,4.9,RENT,other,0-1,0
21,57338.47,6960.42,12.47,60,25.46,0,1.1,MORTGAGE,credit_card,5-10,1
69,57598.3,4686.77,8.85,36,39.74,0,11.7,RENT,debt_consolidation,0-1,0
22,87596.65,18266.81,10.08,36,10.72,0,8.3,MORTGAGE,debt_consolidation,5-10,0
69,84190.41,6202.63,10.19,36,28.45,0,2.6,RENT,debt_consolidation,10+,0
22,69548.21,6199.92,11.81,60,21.27,1,0.5,RENT,small_business,3-5,0
46,94382.18,21694.05,9.89,60,17.01,1,4.1,MORTGAGE,credit_card,10+,1
26,52271.08,19200.51,7.75,36,32.72,1,6.1,RENT,major_purchase,5-10,0
25,92459.47,4969.36,12.34,36,7.39,0,3.4,RENT,debt_consolidation,3-5,1
54,70850.31,10046.91,16.27,60,0.0,1,10.8,MORTGAGE,debt_consolidation,1-3,0
56,125420.52,7770.15,12.51,36,24.25,0,4.7,MORTGAGE,credit_card,10+,0
26,36150.36,29210.55,9.56,60,20.62,0,8.0,RENT,credit_card,10+,0
68,46213.09,22248.08,11.51,60,8.47,0,17.5,OWN,debt_consolidation,1-3,0
36,68375.96,11633.24,5.0,60,4.89,0,8.5,MORTGAGE,debt_consolidation,0-1,0
36,67944.68,19609.56,11.44,36,41.31,0,7.5,RENT,other,1-3,0
35,99002.78,4150.51,10.4,60,26.63,0,7.6,OWN,home_improvement,1-3,0
43,46632.51,9618.83,8.27,36,22.2,0,10.7,MORTGAGE,debt_consolidation,1-3,0
29,78098.37,15838.91,8.99,36,43.95,0,10.2,MORTGAGE,major_purchase,10+,0
41,83249.26,18617.85,10.36,36,32.22,0,4.0,OWN,credit_card,10+,1
31,74092.96,14220.33,15.97,36,39.69,1,6.4,MORTGAGE,major_purchase,3-5,0
23,40780.07,16984.11,16.37,36,10.2,0,5.3,OWN,other,1-3,0
39,88155.18,15626.69,8.29,60,9.83,1,6.9,MORTGAGE,debt_consolidation,3-5,0
53,84586.5,13691.38,9.93,60,28.17,1,15.3,MORTGAGE,other,10+,0
58,71991.69,12630.84,10.03,36,26.14,0,10.5,OWN,debt_consolidation,5-10,0
38,64086.95,11589.88,15.24,60,34.5,0,7.7,RENT,debt_consolidation,10+,0
36,64522.16,16855.5,12.58,60,5.69,0,13.0,MORTGAGE,home_improvement,5-10,0
59,58425.28,18286.52,12.37,36,29.04,0,8.8,MORTGAGE,home_improvement,3-5,0
54,72815.7,16586.87,14.15,60,31.89,0,1.4,MORTGAGE,debt_consolidation,1-3,0
61,60622.7,5571.22,9.61,60,31.36,0,14.7,OWN,debt_consolidation,5-10,1
65,43029.5,7008.58,17.46,60,17.93,1,7.4,RENT,debt_consolidation,5-10,0
61,39028.17,18191.05,11.99,36,27.19,1,0.5,OWN,debt_consolidation,5-10,0
66,44959.27,26773.39,8.58,60,14.24,0,1.6,OWN,debt_consolidation,5-10,0
41,64442.64,16219.32,11.08,60,19.07,0,12.5,RENT,debt_consolidation,1-3,0
40,59460.88,11706.65,16.93,36,11.57,1,1.7,RENT,other,1-3,0
36,64306.88,16794.72,10.3,36,14.41,0,13.4,MORTGAGE,major_purchase,10+,0
32,70016.26,5905.43,15.8,36,19.59,0,8.3,OWN,other,3-5,0
57,47453.58,25471.55,9.5,36,17.09,0,10.9,MORTGAGE,debt_consolidation,1-3,0
56,89313.2,16492.75,8.94,36,14.41,0,7.0,RENT,debt_consolidation,5-10,0
60,54645.78,9644.34,14.64,36,9.0,1,10.1,OWN,credit_card,1-3,1
29,51331.46,13665.64,8.5,60,41.61,1,9.3,RENT,home_improvement,5-10,0
45,69647.72,10783.71,15.29,60,16.99,1,7.8,MORTGAGE,home_improvement,3-5,1
31,23269.8,25493.36,13.41,36,25.3,0,3.7,MORTGAGE,debt_consolidation,5-10,1
64,44189.31,13382.08,8.51,36,4.41,2,9.4,OWN,small_business,10+,0
34,79621.46,16242.93,11.71,36,35.58,1,0.7,OTHER,credit_card,1-3,0
28,25251.56,19589.81,9.8,36,23.67,0,11.7,RENT,credit_card,10+,0
48,82351.48,9073.87,13.4,60,17.56,0,8.8,OWN,credit_card,5-10,0
64,90222.73,16549.68,19.55,36,17.65,0,9.9,MORTGAGE,debt_consolidation,10+,0
65,52610.89,17195.48,10.52,60,30.69,0,0.5,OWN,debt_consolidation,5-10,0
25,65836.26,2567.37,14.14,36,0.0,0,3.5,MORTGAGE,other,0-1,0
36,82381.74,17021.57,12.1,36,13.76,1,6.0,OTHER,credit_card,3-5,0
28,50664.22,14633.9,12.1,60,20.81,1,10.7,MORTGAGE,debt_consolidation,0-1,0
36,77355.51,16039.73,11.34,36,20.69,0,4.2,RENT,debt_consolidation,5-10,0
47,46577.02,15285.04,8.57,36,47.05,1,18.2,RENT,debt_consolidation,0-1,0
34,50447.95,17073.36,13.34,36,18.62,0,6.9,MORTGAGE,other,0-1,0
24,44013.27,25698.75,10.85,60,31.9,1,3.9,RENT,major_purchase,10+,1
45,66852.94,5563.94,8.38,36,40.12,0,7.3,OWN,credit_card,10+,0
23,83159.38,12262.78,16.06,60,28.71,0,4.2,MORTGAGE,other,5-10,0
32,56317.74,20332.95,12.4,60,15.26,0,3.3,MORTGAGE,credit_card,3-5,0
21,34575.02,18847.41,11.09,60,9.16,0,12.0,RENT,small_business,5-10,0
25,38345.86,18675.24,17.36,60,29.45,0,10.1,MORTGAGE,credit_card,10+,0
42,67891.99,37028.62,5.0,60,38.45,0,10.1,RENT,small_business,0-1,0
62,96882.33,19913.08,17.09,60,27.46,0,13.1,MORTGAGE,other,0-1,0
58,67874.5,24047.5,8.48,36,34.33,0,9.9,MORTGAGE,credit_card,10+,0
25,52262.07,12543.42,12.85,60,47.92,0,3.7,OWN,debt_consolidation,0-1,1
22,75323.68,7056.7,9.65,60,30.37,1,10.8,RENT,debt_consolidation,5-10,1
37,55210.03,12485.46,8.31,36,10.99,0,3.5,RENT,debt_consolidation,3-5,0
52,52434.3,20695.68,17.26,60,22.51,2,6.1,OWN,debt_consolidation,3-5,1
57,40830.82,18254.62,19.42,36,35.7,0,7.8,MORTGAGE,credit_card,0-1,0
61,88168.98,18226.01,11.12,36,19.51,0,7.4,OWN,credit_card,5-10,0
37,15000.0,13285.24,13.34,36,37.06,0,0.8,MORTGAGE,debt_consolidation,3-5,0
29,75957.18,12009.58,12.23,36,21.33,0,4.1,RENT,other,10+,0
22,50725.1,13561.14,18.92,36,25.34,0,7.9,RENT,debt_consolidation,3-5,0
28,51793.19,20795.8,5.0,36,18.49,1,5.6,MORTGAGE,debt_consolidation,10+,0
24,93846.3,21725.82,13.51,36,23.6,0,12.5,MORTGAGE,debt_consolidation,1-3,0
63,45717.38,6950.07,9.09,36,24.12,1,13.2,OWN,other,1-3,0
34,46398.62,21098.74,5.0,36,5.91,0,3.5,RENT,credit_card,10+,0
61,57392.12,9794.23,10.56,36,17.58,0,8.2,RENT,debt_consolidation,0-1,1
48,68276.95,18751.37,19.39,60,9.67,0,14.3,MORTGAGE,debt_consolidation,1-3,0
47,51162.88,13464.27,9.38,60,17.93,0,7.5,MORTGAGE,credit_card,1-3,0
43,28522.82,27526.31,15.16,36,14.05,0,6.4,MORTGAGE,other,5-10,0
61,42686.04,11655.4,16.79,36,32.12,1,11.4,MORTGAGE,credit_card,5-10,0
23,85626.68,16428.89,11.95,36,32.23,1,6.9,MORTGAGE,credit_card,10+,0
25,61495.54,19852.75,12.48,36,27.6,0,13.1,MORTGAGE,credit_card,1-3,1
41,69021.75,8008.33,5.13,36,9.32,0,5.6,MORTGAGE,debt_consolidation,1-3,0
40,54771.58,14417.14,9.14,60,21.02,0,6.1,RENT,credit_card,1-3,1
47,46810.05,12867.32,15.63,60,8.53,0,11.2,RENT,credit_card,10+,0
57,93551.39,10889.49,12.24,36,20.53,0,8.4,MORTGAGE,major_purchase,3-5,0
49,56236.16,11482.22,13.47,60,28.47,0,8.4,MORTGAGE,debt_consolidation,1-3,0
33,51132.6,23896.12,12.53,36,31.92,0,0.5,MORTGAGE,debt_consolidation,1-3,1
37,81922.85,10211.59,20.77,60,26.73,0,6.6,RENT,credit_card,1-3,0
57,45552.79,19531.26,10.28,60,34.58,0,11.5,MORTGAGE,major_purchase,5-10,0
30,48105.45,17516.76,18.42,36,24.6,0,4.9,RENT,credit_card,3-5,1
45,60204.93,3824.16,12.53,60,19.66,1,10.8,RENT,major_purchase,5-10,1
47,60005.4,19153.36,18.78,60,30.74,0,9.1,OWN,small_business,3-5,1
57,65192.23,3691.89,7.1,36,31.06,0,7.2,MORTGAGE,other,0-1,0
56,101833.38,20024.73,12.74,36,16.76,0,13.4,RENT,credit_card,5-10,0
43,66724.96,10942.47,10.43,60,25.79,2,6.6,MORTGAGE,other,5-10,0
36,15000.0,15066.94,12.56,36,19.06,1,6.9,MORTGAGE,home_improvement,1-3,0
39,66525.98,4645.76,16.89,36,1.91,2,7.2,RENT,home_improvement,5-10,0
41,60757.6,15979.06,13.52,60,26.4,1,8.3,RENT,credit_card,10+,0
31,60869.0,22415.6,16.88,36,9.05,0,11.1,MORTGAGE,debt_consolidation,3-5,0
51,64918.95,8544.28,9.32,36,25.28,0,2.1,MORTGAGE,credit_card,5-10,0
31,59426.43,10142.66,8.71,60,6.65,0,11.5,MORTGAGE,major_purchase,5-10,0
52,58947.76,18636.97,12.06,36,14.8,0,8.3,RENT,other,1-3,0
57,72260.88,18836.95,11.85,36,17.66,0,10.2,MORTGAGE,credit_card,1-3,1
68,49158.38,1000.0,11.26,60,34.02,0,17.6,MORTGAGE,other,3-5,0
26,41046.27,31123.25,8.17,36,16.66,0,6.0,RENT,debt_consolidation,1-3,0
58,120475.63,19228.43,16.79,60,11.25,0,3.1,MORTGAGE,other,5-10,0
25,45682.85,20575.35,10.55,60,25.64,0,8.8,OWN,credit_card,5-10,0
37,62002.86,13851.68,17.7,36,19.83,0,9.4,MORTGAGE,home_improvement,0-1,0
29,30086.79,1000.0,12.05,36,29.91,0,11.5,RENT,credit_card,10+,0
28,62329.37,20397.78,14.59,60,11.88,0,5.8,RENT,other,10+,0
29,41335.49,10478.5,14.23,60,24.11,0,4.7,RENT,debt_consolidation,1-3,0
23,51150.54,19351.45,8.7,36,46.7,0,1.9,OWN,credit_card,3-5,0
61,80901.29,13249.59,13.47,36,19.61,0,2.5,RENT,small_business,1-3,0
23,69440.19,16904.32,19.71,36,23.87,0,6.3,OWN,debt_consolidation,10+,0
40,71368.19,8800.03,13.01,60,5.39,0,7.5,OWN,credit_card,3-5,0
55,24575.9,21915.11,15.61,60,13.47,0,16.3,RENT,credit_card,5-10,0
69,96737.9,5492.97,14.77,36,26.6,1,1.2,RENT,major_purchase,10+,1
62,36162.37,32964.56,13.23,60,18.7,0,9.3,RENT,other,5-10,0
27,90571.22,32903.59,12.75,36,28.14,0,5.1,OTHER,debt_consolidation,10+,0
69,80430.88,28061.6,14.19,36,26.25,0,8.9,RENT,home_improvement,1-3,1
53,71546.65,25203.83,15.05,60,8.82,0,5.8,MORTGAGE,credit_card,1-3,0
29,42900.3,14323.61,6.59,36,32.15,0,12.1,OWN,home_improvement,3-5,0
42,63031.8,24332.37,12.99,60,9.57,0,12.1,RENT,debt_consolidation,10+,0
65,50581.57,14230.59,11.26,36,14.35,0,7.5,MORTGAGE,debt_consolidation,0-1,0
40,60580.79,2571.86,10.43,60,24.29,0,13.8,MORTGAGE,credit_card,3-5,1
29,55002.55,27025.61,17.18,60,37.67,0,11.0,MORTGAGE,debt_consolidation,5-10,1
63,19227.79,24030.6,9.07,36,11.96,0,13.6,RENT,home_improvement,1-3,0
67,82435.68,14749.29,6.42,36,23.48,1,7.8,RENT,debt_consolidation,3-5,0
